player_id,season,injury,fromDate,untilDate,days
93637,19/20,muscular problems,2020-05-14,2020-05-25,12
93637,18/19,Heel problems,2019-04-21,2019-06-03,44
93637,17/18,Ill,2018-03-12,2018-03-30,19
93637,16/17,Ill,2017-05-04,2017-05-08,5
93637,12/13,Ankle injury,2012-08-12,2012-11-13,94
177452,19/20,Knee injury,2019-08-08,2019-09-12,36
177452,16/17,muscular problems,2017-05-01,2017-05-18,18
410158,24/25,Cruciate ligament tear,2024-12-15,2025-07-15,213
410158,23/24,Muscle tear,2024-03-02,2024-03-25,24
410158,23/24,Fitness,2024-01-22,2024-02-18,28
410158,23/24,Tendon rupture,2023-10-29,2024-01-22,86
410158,23/24,unknown injury,2023-08-13,2023-08-22,10
410158,22/23,muscular problems,2022-10-16,2022-12-21,67
410158,22/23,unknown injury,2022-10-09,2022-10-11,3
410158,21/22,muscular problems,2021-12-02,2021-12-10,9
410158,19/20,Muscle fatigue,2020-07-31,2020-08-10,11
410158,19/20,Muscle fatigue,2019-10-02,2019-10-17,16
410158,18/19,Leg injury,2019-04-20,2019-04-27,8
581429,23/24,Fitness,2024-02-09,2024-02-12,4
581429,23/24,unknown injury,2024-01-10,2024-02-09,31
581429,23/24,Fitness,2023-08-24,2023-08-27,4
581429,23/24,Hamstring injury,2023-08-13,2023-08-24,12
501743,23/24,Hamstring injury,2023-09-25,2024-01-25,123
501743,23/24,unknown injury,2023-08-07,2023-08-17,11
501743,22/23,Hamstring injury,2023-01-24,2023-02-08,16
501743,22/23,unknown injury,2022-08-18,2022-09-01,15
501743,21/22,unknown injury,2021-12-01,2022-02-25,87
501743,18/19,Shoulder injury,2019-05-30,2019-07-10,42
853948,24/25,ankle sprain,2024-07-21,2024-08-11,22
286297,24/25,muscular problems,2024-11-08,2024-11-18,11
286297,24/25,Knee problems,2024-09-22,2024-09-27,6
286297,23/24,Hamstring injury,2023-10-05,2023-11-10,37
286297,23/24,Adductor pain,2023-09-08,2023-09-23,16
286297,22/23,Ankle problems,2023-05-22,2023-05-28,7
286297,22/23,Crack bruise,2023-03-09,2023-03-14,6
286297,22/23,Muscle fatigue,2023-02-16,2023-02-19,4
286297,22/23,Shin bruise,2022-12-19,2022-12-22,4
286297,22/23,Hamstring muscle injury,2022-11-06,2022-11-13,8
286297,22/23,Muscle fatigue,2022-10-01,2022-10-08,8
286297,22/23,muscular problems,2022-09-18,2022-09-30,13
286297,21/22,unknown injury,2022-01-16,2022-02-04,20
286297,21/22,Hamstring injury,2021-11-28,2022-01-03,37
286297,21/22,Inflammation in the knee,2021-11-08,2021-11-18,11
286297,21/22,Inflammation in the knee,2021-11-01,2021-11-07,7
923129,22/23,unknown injury,2023-01-13,2023-02-14,33
353878,23/24,Torn lateral knee ligament,2023-08-20,2025-01-20,520
353878,20/21,Torn ankle ligaments,2021-02-01,2021-06-16,136
353878,18/19,Hamstring strain,2019-03-24,2019-04-01,9
353878,18/19,unknown injury,2018-11-11,2018-11-21,11
147557,20/21,Corona virus,2021-01-25,2021-02-08,15
147557,19/20,Torn knee ligaments,2019-07-01,2020-09-15,443
119044,24/25,Torn muscle fiber,2025-01-08,2025-03-04,56
119044,24/25,Calf injury,2024-08-31,2024-10-20,51
119044,23/24,flu,2024-03-29,2024-04-01,4
119044,23/24,Torn muscle fiber,2023-11-26,2024-03-25,121
119044,23/24,influenza,2023-10-26,2023-10-29,4
119044,23/24,Torn muscle fiber in the adductor area,2023-08-24,2023-10-18,56
119044,22/23,Torn thigh muscle,2023-05-01,2023-05-22,22
119044,22/23,cold,2023-02-02,2023-02-06,5
119044,22/23,muscular problems,2022-09-26,2022-10-05,10
119044,22/23,Stomach flu,2022-08-05,2022-08-10,6
119044,21/22,Bruised ribs,2022-04-17,2022-06-01,46
119044,21/22,Corona virus,2022-03-08,2022-03-22,15
119044,21/22,Adductor pain,2021-07-26,2021-09-06,43
119044,18/19,Torn muscle fiber,2019-04-15,2019-05-15,31
119044,18/19,Torn ligaments,2019-01-12,2019-03-01,49
310527,21/22,Muscle injury,2022-04-24,2022-05-24,31
310527,21/22,Broken toe,2021-07-22,2021-09-02,43
310527,19/20,Rest,2019-11-26,2019-11-28,3
310527,19/20,Rest,2019-11-05,2019-11-07,3
310527,18/19,Hamstring muscle injury,2019-03-11,2019-05-02,53
310527,18/19,Rest,2019-02-05,2019-02-07,3
310527,18/19,Rest,2019-01-29,2019-01-31,3
548591,20/21,Meniscus injury,2020-08-08,2021-05-26,292
198410,23/24,Calf injury,2024-04-20,2024-05-17,28
376588,19/20,Corona virus,2020-06-22,2020-07-03,12
489819,24/25,Arthroscopy,2024-08-28,2024-09-30,34
489819,22/23,unknown injury,2023-01-02,2023-01-16,15
489819,20/21,unknown injury,2021-04-02,2021-04-22,21
489819,20/21,unknown injury,2021-03-13,2021-03-20,8
637225,23/24,Leg injury,2023-08-29,2023-09-29,32
637225,23/24,Leg injury,2023-07-24,2023-08-24,32
478802,24/25,Groin injury,2024-07-05,2024-07-19,15
203507,18/19,Ligament injury,2018-07-24,2018-10-31,100
613168,24/25,Ankle injury,2024-09-15,2024-11-26,73
535761,24/25,unknown injury,2025-01-29,2025-02-07,10
535761,22/23,unknown injury,2023-03-29,2023-04-13,16
535761,22/23,unknown injury,2023-01-13,2023-02-09,28
810831,24/25,Knee injury,2024-12-10,2025-03-20,101
810831,24/25,Ill,2024-12-06,2024-12-09,4
810831,24/25,Ill,2024-07-29,2024-08-08,11
810831,23/24,Ill,2024-02-09,2024-02-26,18
855731,24/25,Hamstring injury,2025-02-09,2025-03-20,40
855731,24/25,minor knock,2024-10-19,2024-10-31,13
855731,24/25,Muscle injury,2024-07-28,2024-09-10,45
855731,23/24,unknown injury,2024-03-21,2024-04-18,29
855731,23/24,Appendectomy,2023-08-22,2023-09-19,29
282092,23/24,Achilles heel problems,2023-07-01,2023-11-03,126
282092,22/23,unknown injury,2022-07-01,2022-12-31,184
282092,19/20,Torn muscle fiber,2019-09-16,2019-10-20,35
282092,17/18,Torn muscle fiber,2017-09-04,2017-10-04,31
176573,21/22,Corona virus,2021-11-26,2021-12-04,9
176573,20/21,Corona virus,2020-11-19,2020-12-02,14
893675,24/25,Muscle strain,2024-11-12,2024-12-02,21
912455,24/25,Fitness,2025-01-13,2025-03-03,50
912455,23/24,Ankle injury,2024-06-12,2025-01-13,216
912455,23/24,Syndesmotic ligament tear,2024-03-10,2024-06-03,86
912455,23/24,Hamstring strain,2024-02-19,2024-02-22,4
912455,23/24,Ill,2024-01-22,2024-01-25,4
912455,22/23,Meniscus injury,2022-08-19,2022-12-05,109
912455,22/23,Broken nose bone,2022-07-18,2022-08-01,15
336931,20/21,Groin problems,2021-02-15,2021-03-02,16
336931,16/17,Broken hand,2017-04-24,2017-04-29,6
165331,22/23,Patellar tendon dislocation,2023-02-19,2024-02-20,367
165331,21/22,Knock,2022-02-15,2022-02-24,10
165331,20/21,unknown injury,2021-03-28,2021-04-20,24
165331,20/21,unknown injury,2020-09-23,2020-12-31,100
165331,19/20,Adductor pain,2020-06-10,2020-06-13,4
165331,19/20,Knee bruise,2020-05-31,2020-06-07,8
165331,19/20,Patellar tendon irritation,2020-01-09,2020-01-26,18
165331,19/20,Adductor pain,2019-08-29,2019-09-12,15
165331,16/17,Stomach flu,2016-08-10,2016-09-07,29
165331,13/14,Ankle injury,2014-05-02,2014-05-11,10
165331,13/14,Ligament injury,2014-03-30,2014-04-19,21
165331,13/14,Broken nose bone,2014-03-23,2014-03-28,6
165331,13/14,concussion,2014-03-23,2014-03-28,6
419845,24/25,cold,2024-10-07,2024-10-13,7
419845,23/24,Muscle injury,2023-06-11,2023-08-01,52
419845,22/23,Knee problems,2022-08-06,2022-08-14,9
419845,20/21,Ill,2021-02-26,2021-03-11,14
419845,18/19,Metacarpal fracture,2018-11-07,2018-11-22,16
361066,23/24,unknown injury,2024-04-03,2024-05-04,32
326030,24/25,Ankle injury,2024-07-28,2024-08-27,31
326030,23/24,unknown injury,2023-10-04,2023-10-15,12
326030,21/22,Torn knee ligaments,2022-05-06,2023-02-01,272
326030,20/21,Thigh problems,2020-09-27,2020-10-12,16
903385,23/24,Ankle injury,2024-08-17,2024-10-31,76
969376,23/24,unknown injury,2023-10-12,2024-03-04,145
646702,22/23,Knock,2023-01-27,2023-03-04,37
646702,22/23,Knee injury,2022-12-09,2023-01-13,36
1113307,24/25,Fitness,2024-08-02,2024-09-26,56
845586,24/25,unknown injury,2024-11-28,2024-12-09,12
293828,20/21,unknown injury,2020-10-28,2020-11-09,13
293828,20/21,Corona virus,2020-09-10,2020-09-29,20
396638,24/25,Hamstring injury,2024-09-18,2024-10-17,30
396638,23/24,Meniscus injury,2023-10-05,2024-07-07,277
396638,22/23,Knee surgery,2022-08-07,2023-01-01,148
396638,21/22,unknown injury,2022-01-10,2022-02-16,38
396638,21/22,Ankle injury,2021-08-03,2021-08-12,10
396638,20/21,Knock,2020-09-25,2020-09-28,4
396638,19/20,Adductor injury,2020-01-25,2020-03-16,52
396638,19/20,Muscle injury,2019-12-11,2020-03-30,111
396638,19/20,unknown injury,2019-11-02,2019-11-25,24
396638,18/19,Torn thigh muscle,2018-10-07,2018-11-02,27
396638,18/19,ankle sprain,2018-09-10,2018-09-28,19
340339,19/20,Shoulder injury,2019-12-19,2020-01-16,29
340339,17/18,muscular problems,2017-10-12,2017-10-19,8
129257,22/23,unknown injury,2023-03-30,2023-04-17,19
640428,24/25,Hamstring injury,2025-01-16,2025-02-06,22
640428,24/25,Muscle injury,2024-11-27,2024-12-13,17
640428,24/25,Knee injury,2024-08-13,2024-09-26,45
640428,23/24,ankle sprain,2024-03-26,2024-03-30,5
640428,23/24,Torn lateral knee ligament,2023-11-15,2024-01-04,51
640428,21/22,Corona virus,2021-12-29,2022-01-01,4
640428,21/22,Knock,2021-10-04,2021-10-18,15
640428,20/21,Knock,2020-10-24,2020-11-15,23
640428,19/20,Rest,2020-02-07,2020-02-09,3
640428,19/20,Muscle injury,2019-11-19,2019-11-27,9
237658,24/25,Adductor pain,2024-10-17,2025-01-31,107
237658,24/25,Adductor injury,2024-07-31,2024-08-13,14
237658,21/22,Fracture of frontal bone,2021-12-12,2022-01-03,23
237658,20/21,Ill,2020-12-11,2020-12-15,5
237658,20/21,Knee injury,2020-09-17,2020-10-19,33
237658,19/20,Broken toe,2020-02-16,2020-03-29,43
237658,18/19,Torn muscle fiber in the adductor area,2019-05-12,2019-06-30,50
237658,18/19,Torn muscle fiber in the adductor area,2018-07-16,2018-08-10,26
627141,21/22,Meniscus injury,2021-05-17,2021-08-31,107
267473,24/25,Adductor injury,2025-02-23,2025-03-20,26
267473,20/21,Knock,2020-11-03,2020-11-06,4
267473,19/20,Muscle injury,2019-09-01,2019-09-20,20
267473,16/17,Muscle injury,2017-04-20,2017-05-20,31
361254,24/25,Hamstring injury,2024-09-27,2024-12-04,69
361254,21/22,bruise,2022-03-18,2022-04-02,16
335997,23/24,Hip injury,2023-12-08,2023-12-23,16
335997,21/22,concussion,2022-02-25,2022-04-07,42
335997,20/21,Patellar tendon rupture,2020-10-31,2021-05-31,213
734425,24/25,Broken leg,2024-07-11,2024-09-23,75
198021,22/23,unknown injury,2022-09-08,2022-09-28,21
198021,19/20,Lumbago,2020-06-16,2020-06-23,8
198021,18/19,Muscle injury,2019-02-24,2019-03-14,19
198021,18/19,Muscle injury,2018-09-25,2018-10-10,16
198021,18/19,Muscle injury,2018-08-05,2018-08-30,26
296694,24/25,Cruciate ligament tear,2024-09-27,2025-06-30,277
296694,23/24,Appendectomy,2023-10-13,2023-11-11,30
296694,21/22,Patellar tendon problems,2022-02-21,2022-05-15,84
296694,20/21,Bone-Bruise-Syndrome,2020-10-22,2020-12-07,47
296694,18/19,unknown injury,2018-07-01,2018-10-01,93
296694,17/18,Muscle injury,2017-10-18,2017-12-01,45
45425,21/22,unknown injury,2021-09-01,2022-10-27,422
45425,18/19,Foot surgery,2019-04-09,2019-05-13,35
45425,14/15,Hand injury,2015-05-18,2015-05-22,5
45425,14/15,unknown injury,2015-05-01,2015-05-05,5
45425,14/15,Ankle injury,2015-03-11,2015-04-20,41
45425,14/15,Knee problems,2014-08-29,2014-10-22,55
45425,13/14,Muscle fiber tear,2014-05-08,2014-05-17,10
45425,13/14,Ill,2014-04-11,2014-04-17,7
45425,13/14,Knee surgery,2013-10-20,2014-02-15,119
45425,13/14,Shin injury,2013-08-18,2013-10-20,64
45425,13/14,muscular problems,2013-07-29,2013-08-05,8
45425,12/13,Ill,2013-02-15,2013-02-18,4
45425,12/13,Ankle injury,2012-10-30,2012-11-12,14
45425,12/13,Calf stiffness,2012-08-13,2012-08-24,12
45425,11/12,Thigh problems,2011-10-24,2011-10-27,4
307939,21/22,unknown injury,2022-04-15,2022-05-06,22
307939,21/22,unknown injury,2022-02-12,2022-02-18,7
307939,21/22,unknown injury,2021-12-04,2022-01-13,41
307939,21/22,Ill,2021-10-30,2021-11-03,5
307939,21/22,Hamstring injury,2021-08-25,2021-09-25,32
307939,19/20,Broken toe,2019-11-19,2019-12-06,18
307939,18/19,unknown injury,2019-05-23,2019-05-28,6
307939,18/19,unknown injury,2018-07-26,2018-11-23,121
307939,17/18,Ill,2018-03-08,2018-07-26,141
307939,16/17,Eye injury,2017-04-27,2017-05-01,5
307939,16/17,unknown injury,2017-04-06,2017-04-17,12
807688,23/24,contortion,2023-07-10,2023-08-01,23
285583,18/19,Ankle injury,2018-07-24,2019-01-05,166
638408,24/25,Leg injury,2024-09-09,2025-02-18,163
638408,23/24,Muscle injury,2024-06-01,2024-07-25,55
638408,23/24,Hamstring injury,2024-02-26,2024-04-18,53
638408,22/23,Groin injury,2023-03-27,2023-04-04,9
638408,21/22,Hamstring injury,2022-05-23,2022-07-26,65
88374,24/25,unknown injury,2025-01-04,2025-01-10,7
88374,24/25,unknown injury,2024-08-22,2024-08-26,5
88374,20/21,unknown injury,2021-04-19,2021-04-30,12
88374,20/21,unknown injury,2021-02-03,2021-02-12,10
88374,20/21,Hamstring strain,2021-01-09,2021-01-17,9
88374,20/21,Hamstring muscle injury,2020-12-03,2020-12-18,16
88374,19/20,unknown injury,2019-12-08,2019-12-15,8
88374,18/19,unknown injury,2019-04-16,2019-04-20,5
88374,18/19,unknown injury,2019-03-16,2019-04-06,22
88374,17/18,unknown injury,2017-10-15,2017-10-23,9
88374,14/15,Nose injury,2014-12-23,2015-01-05,14
290555,23/24,Cruciate ligament tear,2023-04-01,2025-03-20,720
290555,16/17,Cruciate ligament tear,2016-10-28,2017-06-30,246
265079,23/24,flu,2023-10-20,2023-10-25,6
265079,22/23,Rest,2022-11-01,2022-11-03,3
265079,21/22,Shoulder injury,2021-08-10,2022-05-31,295
265079,20/21,Shoulder injury,2020-10-02,2021-07-02,274
265079,19/20,Shoulder injury,2020-01-10,2020-08-10,214
265079,17/18,Shoulder injury,2017-10-11,2018-02-28,141
697280,23/24,Head injury,2024-04-14,2024-05-01,18
528833,21/22,unknown injury,2022-01-06,2022-01-14,9
528833,20/21,Meniscus tear,2021-05-06,2021-06-13,39
528833,20/21,Corona virus,2020-12-07,2020-12-20,14
528833,18/19,Knee injury,2018-09-02,2019-02-17,169
62147,20/21,Cruciate ligament tear,2020-08-02,2021-06-18,321
365172,24/25,Ankle injury,2024-08-10,2024-11-05,88
365172,20/21,Hamstring injury,2020-10-28,2020-11-30,34
365172,18/19,Adductor injury,2018-09-14,2018-10-06,23
365172,17/18,Ankle injury,2017-09-27,2017-09-30,4
340994,16/17,unknown injury,2017-01-08,2017-01-30,23
340994,16/17,unknown injury,2016-12-11,2016-12-27,17
340994,16/17,unknown injury,2016-10-16,2016-11-28,44
585711,24/25,Back injury,2024-08-22,2024-08-28,7
585711,23/24,Torn thigh muscle,2023-09-17,2024-01-05,111
296986,23/24,Calf injury,2023-08-10,2023-12-18,131
296986,21/22,Torn thigh muscle,2022-03-07,2022-05-27,82
296986,20/21,Ill,2020-12-30,2021-01-15,17
800175,23/24,Calf injury,2024-02-16,2024-03-30,44
800175,23/24,unknown injury,2023-09-26,2023-10-16,21
545810,24/25,Ill,2025-02-28,2025-03-20,21
545810,23/24,laceration,2024-05-06,2024-05-13,8
545810,23/24,muscular problems,2023-07-30,2023-08-28,30
545810,22/23,Mononucleation,2022-08-22,2022-09-19,29
545810,22/23,Hamstring injury,2022-07-04,2022-08-21,49
545810,21/22,Torn muscle bundle,2022-01-25,2022-04-14,80
545810,20/21,Muscle injury,2021-05-23,2021-06-30,39
545810,20/21,Achilles tendon problems,2020-12-03,2021-01-28,57
545810,19/20,Ankle injury,2020-02-11,2020-09-10,213
294778,23/24,Cruciate ligament injury,2024-01-23,2024-09-23,245
294778,23/24,unknown injury,2023-10-08,2023-10-20,13
294778,20/21,Muscle injury,2021-01-27,2021-05-17,111
294778,17/18,cold,2018-02-18,2018-02-21,4
538918,24/25,muscular problems,2024-10-26,2024-11-11,17
538918,23/24,Thigh problems,2024-03-14,2024-04-15,33
538918,23/24,Thigh problems,2024-02-12,2024-03-01,19
538918,23/24,Hamstring injury,2024-01-12,2024-01-26,15
538918,23/24,unknown injury,2023-08-17,2023-08-28,12
538918,21/22,unknown injury,2022-02-18,2022-02-25,8
538918,21/22,Muscle injury,2021-10-24,2021-12-08,46
538918,21/22,Ankle sprain,2021-10-13,2021-10-19,7
538918,21/22,Torn muscle fiber,2021-08-29,2021-09-27,30
538918,19/20,Thigh problems,2020-02-11,2020-02-27,17
307058,24/25,Hamstring muscle injury,2024-08-01,2024-08-13,13
307058,23/24,Adductor injury,2024-02-20,2024-04-01,42
307058,21/22,Corona virus,2022-03-20,2022-03-25,6
307058,19/20,unknown injury,2019-09-04,2019-09-25,22
370203,24/25,Broken fibula,2024-05-16,2025-03-20,309
370203,23/24,Torn thigh muscle,2023-10-11,2023-10-30,20
370203,22/23,Cruciate ligament tear,2022-07-09,2023-02-11,218
370203,16/17,Cruciate ligament injury,2017-06-30,2018-03-08,252
283655,21/22,Achilles heel problems,2021-08-21,2021-08-21,1
283655,18/19,Cruciate ligament tear,2018-12-27,2019-08-31,248
744728,24/25,Fitness,2024-09-04,2024-10-02,29
744728,24/25,Torn muscle bundle,2024-07-31,2024-09-03,35
744728,23/24,unknown injury,2024-04-13,2024-04-21,9
744728,23/24,unknown injury,2024-01-26,2024-02-02,8
744728,23/24,influenza,2023-12-22,2024-01-02,12
744728,22/23,Virus,2023-03-23,2023-04-06,15
222209,24/25,Rest,2025-02-21,2025-02-24,4
222209,22/23,Ankle injury,2022-09-30,2023-01-01,94
222209,20/21,Knee problems,2021-01-23,2021-02-23,32
222209,20/21,Hamstring injury,2021-01-06,2021-01-18,13
222209,20/21,Corona virus,2020-11-03,2020-11-22,20
222209,20/21,Quarantine,2020-10-27,2020-10-31,5
222209,19/20,flu,2019-11-26,2019-11-30,5
222209,18/19,Achilles heel problems,2019-05-18,2019-07-31,75
222209,18/19,Achilles tendon problems,2019-05-07,2019-05-13,7
222209,17/18,Thigh problems,2017-10-02,2017-10-10,9
222209,16/17,influenza,2017-05-19,2017-05-24,6
789082,23/24,Hip injury,2024-02-11,2024-03-08,27
789082,23/24,Knee injury,2023-10-04,2023-11-08,36
789082,22/23,Knee injury,2023-02-01,2023-03-10,38
789082,21/22,Corona virus,2022-03-18,2022-03-25,8
789082,20/21,Corona virus,2021-04-06,2021-04-21,16
244491,23/24,unknown injury,2024-02-11,2024-02-15,5
244491,21/22,Hamstring strain,2021-11-22,2022-01-30,70
244491,19/20,Shoulder injury,2020-07-26,2021-01-02,161
610400,23/24,unknown injury,2023-11-11,2023-11-29,19
610400,23/24,Pubic bone irritation,2023-11-01,2023-11-04,4
610400,22/23,Syndesmotic ligament tear,2022-11-20,2023-04-08,140
897060,24/25,influenza,2024-09-18,2024-09-22,5
613393,24/25,Muscle fatigue,2024-08-05,2024-08-14,10
613393,23/24,Tonsillitis,2024-04-14,2024-04-17,4
613393,23/24,Metatarsal fracture,2024-01-06,2024-02-24,50
613393,23/24,Muscle fatigue,2023-11-14,2023-11-26,13
613393,22/23,unknown injury,2022-10-12,2022-10-20,9
613393,20/21,Corona virus,2021-02-27,2021-04-05,38
613393,19/20,unknown injury,2019-09-28,2019-10-21,24
128011,23/24,unknown injury,2024-04-20,2024-04-22,3
128011,23/24,Ill,2024-01-06,2024-01-12,7
128011,20/21,unknown injury,2021-01-28,2021-02-06,10
128011,20/21,Corona virus,2020-11-06,2020-11-14,9
128011,19/20,Calf injury,2019-08-29,2019-09-16,19
128011,17/18,Cruciate ligament tear,2017-10-29,2018-04-20,174
128011,16/17,Calf problems,2017-05-14,2017-05-19,6
128011,16/17,Nose injury,2016-09-21,2016-09-30,10
128011,16/17,Nose surgery,2016-09-21,2016-09-23,3
128011,14/15,Cruciate ligament tear,2015-03-11,2015-09-03,177
128376,20/21,Knock,2021-04-08,2021-05-05,28
554973,20/21,Cruciate ligament injury,2020-07-11,2021-01-09,183
471890,23/24,Metatarsal fracture,2024-04-13,2024-06-30,79
471890,23/24,Ankle injury,2023-12-07,2024-01-03,28
471890,22/23,unknown injury,2023-05-18,2023-05-31,14
471890,22/23,unknown injury,2023-04-03,2023-04-25,23
471890,22/23,unknown injury,2022-10-05,2022-11-30,57
471890,21/22,Adductor pain,2021-11-24,2021-11-15,-8
471890,21/22,Adductor pain,2021-11-05,2021-11-14,10
471890,20/21,Knock,2021-05-03,2021-05-14,12
471890,20/21,Fitness,2021-03-27,2021-04-16,21
471890,20/21,Torn ligaments,2021-02-07,2021-03-26,48
933344,24/25,surgery,2024-05-25,2024-07-15,52
621931,24/25,Wrist fracture,2024-11-21,2025-01-11,52
621931,23/24,unknown injury,2023-10-11,2023-10-20,10
655021,24/25,Hamstring injury,2025-01-30,2025-02-18,20
655021,24/25,Arm injury,2024-07-13,2024-08-01,20
354198,19/20,Injury to abdominal muscles,2020-07-17,2020-08-01,16
371851,24/25,Muscle fatigue,2024-12-22,2024-12-26,5
371851,23/24,Scaphoid fracture,2023-11-29,2024-03-10,103
371851,22/23,Ankle sprain,2022-09-04,2022-09-15,12
371851,21/22,concussion,2021-09-20,2021-09-23,4
371851,20/21,muscular problems,2021-05-20,2021-05-31,12
371851,19/20,ankle sprain,2019-09-01,2019-09-19,19
371851,18/19,Muscle fatigue,2018-10-13,2018-10-24,12
371851,18/19,laceration wound,2018-08-25,2018-08-31,7
456467,20/21,unknown injury,2021-04-13,2021-04-26,14
456467,19/20,Calf injury,2020-06-15,2020-07-19,35
519868,24/25,flu,2025-01-16,2025-01-26,11
519868,23/24,Ill,2024-04-06,2024-04-27,22
667616,22/23,muscular problems,2023-06-29,2023-07-04,6
667616,22/23,Knee problems,2023-03-11,2023-03-16,6
68290,24/25,Fitness,2024-12-17,2025-02-03,49
68290,24/25,Hamstring injury,2024-11-04,2024-12-16,43
68290,24/25,Fitness,2024-09-23,2024-10-20,28
68290,23/24,Cruciate ligament tear,2023-10-19,2024-09-22,340
68290,23/24,muscular problems,2023-08-04,2023-09-03,31
68290,22/23,Ankle surgery,2023-02-20,2023-06-30,131
68290,22/23,Ankle injury,2022-11-25,2022-12-04,10
68290,21/22,Ankle injury,2021-11-29,2022-02-13,77
68290,21/22,Adductor pain,2021-11-15,2021-11-18,4
68290,21/22,Adductor pain,2021-10-16,2021-10-23,8
68290,21/22,Fitness,2021-08-01,2021-08-26,26
68290,20/21,Adductor pain,2021-02-11,2021-03-19,37
68290,20/21,Ankle problems,2020-12-14,2021-01-10,28
68290,20/21,Rest,2020-12-05,2020-12-06,2
68290,20/21,Adductor pain,2020-10-28,2020-11-19,23
702477,24/25,Rest,2024-10-24,2024-10-28,5
702477,24/25,unknown injury,2024-09-19,2024-10-03,15
702477,23/24,Rest,2024-02-01,2024-02-05,5
702477,23/24,unknown injury,2023-10-02,2023-10-23,22
702477,22/23,unknown injury,2023-02-27,2023-03-27,29
702477,22/23,unknown injury,2023-02-27,2023-03-20,22
702477,22/23,unknown injury,2022-12-05,2023-01-23,50
702477,22/23,unknown injury,2022-11-14,2022-11-28,15
702477,22/23,unknown injury,2022-10-24,2022-11-08,16
702477,21/22,unknown injury,2022-01-31,2022-02-14,15
232964,22/23,Foot injury,2023-05-09,2024-01-05,242
875328,24/25,Lumbar vertebra problems,2024-10-26,2024-11-19,25
875328,24/25,Back problems,2024-08-12,2024-10-17,67
875328,24/25,Injury to the ankle,2024-07-14,2024-07-20,7
875328,22/23,Hamstring injury,2022-10-17,2022-12-31,76
238209,21/22,Hip injury,2021-12-06,2022-03-01,86
431703,24/25,Groin problems,2024-11-17,2024-11-23,7
431703,21/22,Torn ligaments,2021-08-29,2022-03-01,185
41131,20/21,Knee injury,2020-12-30,2021-06-30,183
41131,20/21,Knee injury,2020-10-24,2020-12-24,62
41131,18/19,bruise,2018-11-19,2019-05-17,180
41131,18/19,Ankle injury,2018-09-15,2018-09-21,7
41131,17/18,Knee injury,2017-12-04,2017-12-22,19
417229,24/25,Metatarsal fracture,2025-01-19,2025-03-17,58
328480,20/21,Corona virus,2021-01-27,2021-02-04,9
388058,24/25,Broken collarbone,2024-07-16,2024-09-12,59
388058,22/23,Ill,2023-02-25,2023-03-05,9
388058,22/23,Ankle injury,2022-07-20,2022-08-03,15
388058,20/21,Knee injury,2021-04-30,2021-05-15,16
388058,19/20,Torn muscle fiber,2019-05-25,2019-09-09,108
557335,18/19,Broken leg,2018-06-02,2018-11-15,167
339337,24/25,minor knock,2024-11-05,2024-11-25,21
339337,24/25,Knee injury,2024-07-20,2024-09-21,64
339337,22/23,Knee injury,2023-03-20,2023-11-20,246
339337,21/22,unknown injury,2022-03-28,2022-06-24,89
339337,21/22,concussion,2022-02-15,2022-03-04,18
339337,21/22,Ill,2021-11-06,2021-11-10,5
339337,20/21,Tendon rupture,2020-09-11,2021-02-09,152
54863,20/21,Torn muscle fiber,2020-08-29,2020-09-28,31
54863,19/20,Achilles tendon irritation,2019-09-11,2019-09-19,9
54863,16/17,Ankle injury,2016-12-07,2017-01-22,47
54863,13/14,Shoulder injury,2013-09-06,2014-07-01,299
54863,10/11,Shoulder injury,2011-07-29,2011-09-23,57
54863,08/09,Cyst in the heel,2008-10-01,2009-01-15,107
373722,24/25,unknown injury,2024-06-24,2025-03-20,270
519731,24/25,Knee injury,2024-09-05,2024-11-08,65
519731,23/24,Knee injury,2023-12-06,2024-05-24,171
519731,23/24,Broken cheekbone,2023-09-16,2023-10-28,43
519731,22/23,Knock,2022-12-12,2022-12-27,16
519731,21/22,unknown injury,2022-04-27,2022-05-18,22
519731,21/22,unknown injury,2022-03-09,2022-03-15,7
519731,21/22,unknown injury,2021-12-29,2022-01-18,21
519731,19/20,Hamstring injury,2019-09-17,2020-01-09,115
519731,19/20,Hamstring injury,2019-08-20,2019-09-09,21
519731,17/18,Foot injury,2017-11-03,2018-01-12,71
700503,21/22,Capsular tear of ankle joint,2021-08-07,2021-10-23,78
203970,24/25,Muscle injury,2025-01-02,2025-01-06,5
203970,24/25,Muscle injury,2024-08-31,2024-11-09,71
203970,21/22,Ankle injury,2021-11-06,2021-12-17,42
203970,17/18,Hamstring injury,2018-03-25,2018-06-01,69
464446,22/23,unknown injury,2022-12-01,2023-01-10,41
464446,22/23,Ill,2022-10-05,2022-10-21,17
464446,21/22,unknown injury,2021-12-07,2021-12-31,25
464446,20/21,unknown injury,2021-02-25,2021-03-07,11
276914,20/21,Inguinal hernia,2020-11-20,2020-12-31,42
276914,19/20,Cruciate ligament tear,2019-09-11,2020-04-30,233
276914,18/19,Knee injury,2018-08-22,2018-09-30,40
276914,17/18,Fitness,2017-06-28,2017-07-18,21
276914,16/17,Knee injury,2016-10-17,2016-10-31,15
868891,24/25,Broken tibia,2024-08-27,2025-03-20,206
868891,22/23,Thigh problems,2022-10-21,2023-01-15,87
